id_usuario,edad,sexo,escolaridad,servicio_salud,tipo_empleo,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion_transaccion,valor_transaccion,categoria_gasto,perfil_usuario
60,56,H,Basica,ISSEMYN,Formal,7508.67,55,Media,Taxi de sitio,322.01,Transporte,En riesgo
61,74,H,Media Superior,Privado,Autoempleo,6733.27,48,Baja,Tortilleria,582.28,Alimentacion,En riesgo
61,74,H,Media Superior,Privado,Autoempleo,6733.27,48,Baja,Abono Hipoteca,1683.32,Vivienda,En riesgo
61,74,H,Media Superior,Privado,Autoempleo,6733.27,48,Baja,Recarga Telcel,392.97,Servicios,En riesgo
61,74,H,Media Superior,Privado,Autoempleo,6733.27,48,Baja,Analisis Laboratorio,130.11,Salud,En riesgo
62,52,M,Media Superior,IMSS,Formal,9654.36,30,Media,Abarrotes local,950.96,Alimentacion,En observacion
62,52,M,Media Superior,IMSS,Formal,9654.36,30,Media,Mantenimiento hogar,2413.59,Vivienda,En observacion
62,52,M,Media Superior,IMSS,Formal,9654.36,30,Media,Pago de Agua,240.05,Servicios,En observacion
62,52,M,Media Superior,IMSS,Formal,9654.36,30,Media,Cine,392.68,Ocio,En observacion
63,63,H,Basica,Privado,Informal,4517.3,52,Baja,Tortilleria,476.42,Alimentacion,En riesgo
63,63,H,Basica,Privado,Informal,4517.3,52,Baja,Abono Hipoteca,1129.33,Vivienda,En riesgo
63,63,H,Basica,Privado,Informal,4517.3,52,Baja,Recarga Telcel,260.16,Servicios,En riesgo
63,63,H,Basica,Privado,Informal,4517.3,52,Baja,Analisis Laboratorio,219.61,Salud,En riesgo
64,63,H,Superior,ISSEMYN,Informal,4781.26,65,Baja,Tortilleria,547.83,Alimentacion,En riesgo
64,63,H,Superior,ISSEMYN,Informal,4781.26,65,Baja,Pago de Renta,1195.32,Vivienda,En riesgo
64,63,H,Superior,ISSEMYN,Informal,4781.26,65,Baja,Recarga Telcel,120.59,Servicios,En riesgo
64,63,H,Superior,ISSEMYN,Informal,4781.26,65,Baja,Consulta medica,150.03,Salud,En riesgo
65,72,M,Sin estudios,Ninguno,Formal,6004.81,22,Alta,Abarrotes local,705.54,Alimentacion,Finanzas sanas
65,72,M,Sin estudios,Ninguno,Formal,6004.81,22,Alta,Mantenimiento hogar,1501.2,Vivienda,Finanzas sanas
65,72,M,Sin estudios,Ninguno,Formal,6004.81,22,Alta,Recarga Telcel,135.23,Servicios,Finanzas sanas
65,72,M,Sin estudios,Ninguno,Formal,6004.81,22,Alta,Ropa bazar,660.53,Otros,Finanzas sanas
66,22,H,Media Superior,ISSEMYN,Informal,4849.37,45,Media,Abarrotes local,467.14,Alimentacion,En riesgo
66,22,H,Media Superior,ISSEMYN,Informal,4849.37,45,Media,Abono Hipoteca,1212.34,Vivienda,En riesgo
66,22,H,Media Superior,ISSEMYN,Informal,4849.37,45,Media,Recibo CFE,212.55,Servicios,En riesgo
66,22,H,Media Superior,ISSEMYN,Informal,4849.37,45,Media,Gasolina Magna,449.03,Transporte,En riesgo
67,24,H,Media Superior,Ninguno,Formal,5607.76,50,Baja,Abarrotes local,548.2,Alimentacion,En riesgo
67,24,H,Media Superior,Ninguno,Formal,5607.76,50,Baja,Abono Hipoteca,1401.94,Vivienda,En riesgo
67,24,H,Media Superior,Ninguno,Formal,5607.76,50,Baja,Recarga Telcel,232.1,Servicios,En riesgo
67,24,H,Media Superior,Ninguno,Formal,5607.76,50,Baja,Analisis Laboratorio,449.78,Salud,En riesgo
68,34,M,Sin estudios,IMSS,Autoempleo,7558.53,50,Media,Tortilleria,789.0,Alimentacion,En riesgo
68,34,M,Sin estudios,IMSS,Autoempleo,7558.53,50,Media,Mantenimiento hogar,1889.63,Vivienda,En riesgo
68,34,M,Sin estudios,IMSS,Autoempleo,7558.53,50,Media,Carga Gas LP,212.52,Servicios,En riesgo
68,34,M,Sin estudios,IMSS,Autoempleo,7558.53,50,Media,Consulta medica,284.4,Salud,En riesgo
69,58,M,Basica,ISSEMYN,Informal,4835.98,68,Baja,Tortilleria,480.06,Alimentacion,En riesgo
69,58,M,Basica,ISSEMYN,Informal,4835.98,68,Baja,Pago de Renta,1208.99,Vivienda,En riesgo
69,58,M,Basica,ISSEMYN,Informal,4835.98,68,Baja,Recarga Telcel,200.63,Servicios,En riesgo
69,58,M,Basica,ISSEMYN,Informal,4835.98,68,Baja,Cervezas fin de semana,203.88,Ocio,En riesgo
70,63,M,Basica,ISSSTE,Autoempleo,6136.69,41,Baja,Despensa Walmart,622.4,Alimentacion,En riesgo
70,63,M,Basica,ISSSTE,Autoempleo,6136.69,41,Baja,Abono Hipoteca,1534.17,Vivienda,En riesgo
70,63,M,Basica,ISSSTE,Autoempleo,6136.69,41,Baja,Carga Gas LP,341.86,Servicios,En riesgo
70,63,M,Basica,ISSSTE,Autoempleo,6136.69,41,Baja,Abono Coppel,1258.02,Otros,En riesgo
71,68,M,Basica,IMSS,Formal,9485.91,47,Baja,Abarrotes local,1064.55,Alimentacion,En riesgo
71,68,M,Basica,IMSS,Formal,9485.91,47,Baja,Abono Hipoteca,2371.48,Vivienda,En riesgo
71,68,M,Basica,IMSS,Formal,9485.91,47,Baja,Recibo CFE,141.93,Servicios,En riesgo
71,68,M,Basica,IMSS,Formal,9485.91,47,Baja,Cine,166.42,Ocio,En riesgo
72,23,M,Media Superior,Privado,Informal,4816.59,40,Media,Tianguis semanal,463.51,Alimentacion,En observacion
72,23,M,Media Superior,Privado,Informal,4816.59,40,Media,Abono Hipoteca,1204.15,Vivienda,En observacion
72,23,M,Media Superior,Privado,Informal,4816.59,40,Media,Recibo CFE,321.99,Servicios,En observacion
72,23,M,Media Superior,Privado,Informal,4816.59,40,Media,Pasajes Combi/Bus,173.11,Transporte,En observacion
73,43,M,Basica,ISSEMYN,Formal,7467.95,42,Baja,Tortilleria,771.56,Alimentacion,En riesgo
73,43,M,Basica,ISSEMYN,Formal,7467.95,42,Baja,Pago de Renta,1866.99,Vivienda,En riesgo
73,43,M,Basica,ISSEMYN,Formal,7467.95,42,Baja,Pago de Agua,399.2,Servicios,En riesgo
73,43,M,Basica,ISSEMYN,Formal,7467.95,42,Baja,Taxi de sitio,430.22,Transporte,En riesgo
74,37,M,Superior,Ninguno,Autoempleo,9713.57,33,Baja,Abarrotes local,1081.46,Alimentacion,En observacion
74,37,M,Superior,Ninguno,Autoempleo,9713.57,33,Baja,Mantenimiento hogar,2428.39,Vivienda,En observacion
74,37,M,Superior,Ninguno,Autoempleo,9713.57,33,Baja,Carga Gas LP,152.77,Servicios,En observacion
74,37,M,Superior,Ninguno,Autoempleo,9713.57,33,Baja,Farmacia Similares,376.96,Salud,En observacion
75,60,M,Basica,IMSS,Autoempleo,10261.83,43,Baja,Despensa Walmart,982.16,Alimentacion,En riesgo
75,60,M,Basica,IMSS,Autoempleo,10261.83,43,Baja,Abono Hipoteca,2565.46,Vivienda,En riesgo
75,60,M,Basica,IMSS,Autoempleo,10261.83,43,Baja,Recarga Telcel,173.08,Servicios,En riesgo
75,60,M,Basica,IMSS,Autoempleo,10261.83,43,Baja,Cervezas fin de semana,442.21,Ocio,En riesgo
76,62,M,Media Superior,IMSS,Autoempleo,6840.83,46,Baja,Tortilleria,571.13,Alimentacion,En riesgo
76,62,M,Media Superior,IMSS,Autoempleo,6840.83,46,Baja,Mantenimiento hogar,1710.21,Vivienda,En riesgo
76,62,M,Media Superior,IMSS,Autoempleo,6840.83,46,Baja,Pago de Agua,255.4,Servicios,En riesgo
76,62,M,Media Superior,IMSS,Autoempleo,6840.83,46,Baja,Suscripcion Netflix,332.49,Ocio,En riesgo
77,75,M,Superior,ISSEMYN,Formal,19685.96,29,Media,Despensa Walmart,2087.7,Alimentacion,Finanzas sanas
77,75,M,Superior,ISSEMYN,Formal,19685.96,29,Media,Mantenimiento hogar,4921.49,Vivienda,Finanzas sanas
77,75,M,Superior,ISSEMYN,Formal,19685.96,29,Media,Recibo CFE,285.55,Servicios,Finanzas sanas
77,75,M,Superior,ISSEMYN,Formal,19685.96,29,Media,Pago Elektra,2854.46,Otros,Finanzas sanas
78,31,M,Basica,IMSS,Informal,3368.53,62,Media,Tianguis semanal,289.09,Alimentacion,En riesgo
78,31,M,Basica,IMSS,Informal,3368.53,62,Media,Mantenimiento hogar,842.13,Vivienda,En riesgo
78,31,M,Basica,IMSS,Informal,3368.53,62,Media,Carga Gas LP,186.57,Servicios,En riesgo
78,31,M,Basica,IMSS,Informal,3368.53,62,Media,Gasolina Magna,378.32,Transporte,En riesgo
79,24,H,Media Superior,Privado,Informal,4643.33,47,Media,Abarrotes local,511.46,Alimentacion,En riesgo
79,24,H,Media Superior,Privado,Informal,4643.33,47,Media,Mantenimiento hogar,1160.83,Vivienda,En riesgo
79,24,H,Media Superior,Privado,Informal,4643.33,47,Media,Pago de Agua,118.18,Servicios,En riesgo
79,24,H,Media Superior,Privado,Informal,4643.33,47,Media,Pasajes Combi/Bus,433.34,Transporte,En riesgo
80,35,H,Basica,ISSSTE,Formal,8243.31,27,Media,Despensa Walmart,661.08,Alimentacion,Finanzas sanas
80,35,H,Basica,ISSSTE,Formal,8243.31,27,Media,Pago de Renta,2060.83,Vivienda,Finanzas sanas
80,35,H,Basica,ISSSTE,Formal,8243.31,27,Media,Carga Gas LP,219.39,Servicios,Finanzas sanas
80,35,H,Basica,ISSSTE,Formal,8243.31,27,Media,Gasolina Magna,198.76,Transporte,Finanzas sanas
81,68,H,Basica,Privado,Formal,6832.4,45,Media,Tortilleria,614.72,Alimentacion,En riesgo
81,68,H,Basica,Privado,Formal,6832.4,45,Media,Abono Hipoteca,1708.1,Vivienda,En riesgo
81,68,H,Basica,Privado,Formal,6832.4,45,Media,Recibo CFE,121.39,Servicios,En riesgo
81,68,H,Basica,Privado,Formal,6832.4,45,Media,Pago Elektra,1537.29,Otros,En riesgo
82,54,M,Media Superior,Privado,Informal,4657.79,62,Media,Abarrotes local,531.41,Alimentacion,En riesgo
82,54,M,Media Superior,Privado,Informal,4657.79,62,Media,Mantenimiento hogar,1164.45,Vivienda,En riesgo
82,54,M,Media Superior,Privado,Informal,4657.79,62,Media,Pago de Agua,252.79,Servicios,En riesgo
82,54,M,Media Superior,Privado,Informal,4657.79,62,Media,Pasajes Combi/Bus,432.05,Transporte,En riesgo
83,36,H,Media Superior,ISSSTE,Informal,4286.55,70,Baja,Tianguis semanal,363.94,Alimentacion,En riesgo
83,36,H,Media Superior,ISSSTE,Informal,4286.55,70,Baja,Mantenimiento hogar,1071.64,Vivienda,En riesgo
83,36,H,Media Superior,ISSSTE,Informal,4286.55,70,Baja,Pago de Agua,309.52,Servicios,En riesgo
83,36,H,Media Superior,ISSSTE,Informal,4286.55,70,Baja,Consulta medica,287.23,Salud,En riesgo
84,59,M,Basica,IMSS,Formal,6582.09,49,Media,Tortilleria,648.08,Alimentacion,En riesgo
84,59,M,Basica,IMSS,Formal,6582.09,49,Media,Abono Hipoteca,1645.52,Vivienda,En riesgo
84,59,M,Basica,IMSS,Formal,6582.09,49,Media,Recibo CFE,112.55,Servicios,En riesgo
84,59,M,Basica,IMSS,Formal,6582.09,49,Media,Cine,233.52,Ocio,En riesgo
85,34,M,Media Superior,Ninguno,Formal,7201.65,44,Baja,Abarrotes local,741.17,Alimentacion,En riesgo
85,34,M,Media Superior,Ninguno,Formal,7201.65,44,Baja,Mantenimiento hogar,1800.41,Vivienda,En riesgo
85,34,M,Media Superior,Ninguno,Formal,7201.65,44,Baja,Recarga Telcel,412.58,Servicios,En riesgo
85,34,M,Media Superior,Ninguno,Formal,7201.65,44,Baja,Taxi de sitio,288.03,Transporte,En riesgo
86,22,M,Superior,Privado,Formal,13040.76,17,Alta,Despensa Walmart,1282.98,Alimentacion,Finanzas sanas
86,22,M,Superior,Privado,Formal,13040.76,17,Alta,Abono Hipoteca,3260.19,Vivienda,Finanzas sanas
86,22,M,Superior,Privado,Formal,13040.76,17,Alta,Carga Gas LP,342.84,Servicios,Finanzas sanas
86,22,M,Superior,Privado,Formal,13040.76,17,Alta,Suscripcion Netflix,213.74,Ocio,Finanzas sanas
87,59,M,Basica,Privado,Informal,5364.31,65,Media,Tortilleria,504.21,Alimentacion,En riesgo
87,59,M,Basica,Privado,Informal,5364.31,65,Media,Mantenimiento hogar,1341.08,Vivienda,En riesgo
87,59,M,Basica,Privado,Informal,5364.31,65,Media,Recibo CFE,163.37,Servicios,En riesgo
87,59,M,Basica,Privado,Informal,5364.31,65,Media,Consulta medica,128.09,Salud,En riesgo
88,45,H,Media Superior,ISSEMYN,Autoempleo,7058.9,26,Baja,Tortilleria,574.8,Alimentacion,Finanzas sanas
88,45,H,Media Superior,ISSEMYN,Autoempleo,7058.9,26,Baja,Abono Hipoteca,1764.72,Vivienda,Finanzas sanas
88,45,H,Media Superior,ISSEMYN,Autoempleo,7058.9,26,Baja,Recarga Telcel,391.97,Servicios,Finanzas sanas
88,45,H,Media Superior,ISSEMYN,Autoempleo,7058.9,26,Baja,Analisis Laboratorio,375.02,Salud,Finanzas sanas
89,41,M,Basica,IMSS,Formal,10155.19,28,Baja,Abarrotes local,873.69,Alimentacion,Finanzas sanas
89,41,M,Basica,IMSS,Formal,10155.19,28,Baja,Pago de Renta,2538.8,Vivienda,Finanzas sanas
89,41,M,Basica,IMSS,Formal,10155.19,28,Baja,Pago de Agua,161.68,Servicios,Finanzas sanas
89,41,M,Basica,IMSS,Formal,10155.19,28,Baja,Suscripcion Netflix,420.65,Ocio,Finanzas sanas
90,63,M,Basica,IMSS,Formal,6983.78,22,Media,Tianguis semanal,665.57,Alimentacion,Finanzas sanas
90,63,M,Basica,IMSS,Formal,6983.78,22,Media,Abono Hipoteca,1745.94,Vivienda,Finanzas sanas
90,63,M,Basica,IMSS,Formal,6983.78,22,Media,Recibo CFE,427.84,Servicios,Finanzas sanas
90,63,M,Basica,IMSS,Formal,6983.78,22,Media,Cervezas fin de semana,417.87,Ocio,Finanzas sanas
91,61,H,Basica,ISSEMYN,Formal,9181.93,22,Media,Tianguis semanal,751.18,Alimentacion,Finanzas sanas
91,61,H,Basica,ISSEMYN,Formal,9181.93,22,Media,Mantenimiento hogar,2295.48,Vivienda,Finanzas sanas
91,61,H,Basica,ISSEMYN,Formal,9181.93,22,Media,Recarga Telcel,418.44,Servicios,Finanzas sanas
91,61,H,Basica,ISSEMYN,Formal,9181.93,22,Media,Abono Coppel,1010.01,Otros,Finanzas sanas
92,35,M,Basica,Ninguno,Informal,4953.29,41,Baja,Tianguis semanal,406.91,Alimentacion,En riesgo
92,35,M,Basica,Ninguno,Informal,4953.29,41,Baja,Pago de Renta,1238.32,Vivienda,En riesgo
92,35,M,Basica,Ninguno,Informal,4953.29,41,Baja,Carga Gas LP,433.04,Servicios,En riesgo
92,35,M,Basica,Ninguno,Informal,4953.29,41,Baja,Pago Elektra,1015.42,Otros,En riesgo
93,23,H,Basica,Privado,Formal,7121.17,24,Media,Despensa Walmart,682.62,Alimentacion,Finanzas sanas
93,23,H,Basica,Privado,Formal,7121.17,24,Media,Abono Hipoteca,1780.29,Vivienda,Finanzas sanas
93,23,H,Basica,Privado,Formal,7121.17,24,Media,Recibo CFE,269.86,Servicios,Finanzas sanas
93,23,H,Basica,Privado,Formal,7121.17,24,Media,Farmacia Similares,401.9,Salud,Finanzas sanas
94,36,M,Basica,Privado,Informal,4310.13,38,Baja,Tortilleria,501.38,Alimentacion,En riesgo
94,36,M,Basica,Privado,Informal,4310.13,38,Baja,Mantenimiento hogar,1077.53,Vivienda,En riesgo
94,36,M,Basica,Privado,Informal,4310.13,38,Baja,Carga Gas LP,101.03,Servicios,En riesgo
94,36,M,Basica,Privado,Informal,4310.13,38,Baja,Farmacia Similares,390.37,Salud,En riesgo
95,22,M,Superior,ISSSTE,Informal,2810.06,39,Media,Despensa Walmart,305.33,Alimentacion,En observacion
95,22,M,Superior,ISSSTE,Informal,2810.06,39,Media,Abono Hipoteca,702.51,Vivienda,En observacion
95,22,M,Superior,ISSSTE,Informal,2810.06,39,Media,Carga Gas LP,187.32,Servicios,En observacion
95,22,M,Superior,ISSSTE,Informal,2810.06,39,Media,Gasolina Magna,113.99,Transporte,En observacion
96,68,M,Superior,IMSS,Autoempleo,6029.08,29,Media,Abarrotes local,710.83,Alimentacion,Finanzas sanas
96,68,M,Superior,IMSS,Autoempleo,6029.08,29,Media,Abono Hipoteca,1507.27,Vivienda,Finanzas sanas
96,68,M,Superior,IMSS,Autoempleo,6029.08,29,Media,Pago de Agua,383.93,Servicios,Finanzas sanas
96,68,M,Superior,IMSS,Autoempleo,6029.08,29,Media,Suscripcion Netflix,341.98,Ocio,Finanzas sanas
97,18,H,Media Superior,Ninguno,Informal,3911.16,38,Media,Tortilleria,356.95,Alimentacion,En observacion
97,18,H,Media Superior,Ninguno,Informal,3911.16,38,Media,Abono Hipoteca,977.79,Vivienda,En observacion
97,18,H,Media Superior,Ninguno,Informal,3911.16,38,Media,Pago de Agua,289.23,Servicios,En observacion
97,18,H,Media Superior,Ninguno,Informal,3911.16,38,Media,Abono Coppel,743.12,Otros,En observacion
98,35,H,Media Superior,ISSEMYN,Formal,8114.21,33,Media,Despensa Walmart,879.26,Alimentacion,En observacion
98,35,H,Media Superior,ISSEMYN,Formal,8114.21,33,Media,Pago de Renta,2028.55,Vivienda,En observacion
98,35,H,Media Superior,ISSEMYN,Formal,8114.21,33,Media,Recibo CFE,444.36,Servicios,En observacion
98,35,H,Media Superior,ISSEMYN,Formal,8114.21,33,Media,Taxi de sitio,184.59,Transporte,En observacion
99,21,M,Media Superior,ISSSTE,Informal,4152.37,74,Baja,Despensa Walmart,365.54,Alimentacion,En riesgo
99,21,M,Media Superior,ISSSTE,Informal,4152.37,74,Baja,Abono Hipoteca,1038.09,Vivienda,En riesgo
99,21,M,Media Superior,ISSSTE,Informal,4152.37,74,Baja,Carga Gas LP,110.87,Servicios,En riesgo
99,21,M,Media Superior,ISSSTE,Informal,4152.37,74,Baja,Consulta medica,140.15,Salud,En riesgo
100,57,H,Superior,ISSSTE,Informal,5356.84,71,Baja,Tortilleria,441.61,Alimentacion,En riesgo
100,57,H,Superior,ISSSTE,Informal,5356.84,71,Baja,Mantenimiento hogar,1339.21,Vivienda,En riesgo
100,57,H,Superior,ISSSTE,Informal,5356.84,71,Baja,Recarga Telcel,280.71,Servicios,En riesgo
100,57,H,Superior,ISSSTE,Informal,5356.84,71,Baja,Abono Coppel,1901.68,Otros,En riesgo
101,64,H,Media Superior,Ninguno,Autoempleo,9373.37,22,Media,Tianguis semanal,1030.76,Alimentacion,Finanzas sanas
101,64,H,Media Superior,Ninguno,Autoempleo,9373.37,22,Media,Abono Hipoteca,2343.34,Vivienda,Finanzas sanas
101,64,H,Media Superior,Ninguno,Autoempleo,9373.37,22,Media,Recibo CFE,289.37,Servicios,Finanzas sanas
101,64,H,Media Superior,Ninguno,Autoempleo,9373.37,22,Media,Cine,283.46,Ocio,Finanzas sanas
102,54,H,Basica,IMSS,Formal,9032.76,42,Baja,Tortilleria,1008.73,Alimentacion,En riesgo
102,54,H,Basica,IMSS,Formal,9032.76,42,Baja,Mantenimiento hogar,2258.19,Vivienda,En riesgo
102,54,H,Basica,IMSS,Formal,9032.76,42,Baja,Pago de Agua,426.13,Servicios,En riesgo
102,54,H,Basica,IMSS,Formal,9032.76,42,Baja,Pasajes Combi/Bus,431.07,Transporte,En riesgo
103,44,H,Basica,IMSS,Formal,8007.24,54,Media,Abarrotes local,662.43,Alimentacion,En riesgo
103,44,H,Basica,IMSS,Formal,8007.24,54,Media,Pago de Renta,2001.81,Vivienda,En riesgo
103,44,H,Basica,IMSS,Formal,8007.24,54,Media,Recarga Telcel,402.1,Servicios,En riesgo
103,44,H,Basica,IMSS,Formal,8007.24,54,Media,Taxi de sitio,270.65,Transporte,En riesgo
104,60,H,Superior,ISSEMYN,Informal,4800.83,68,Baja,Abarrotes local,487.39,Alimentacion,En riesgo
104,60,H,Superior,ISSEMYN,Informal,4800.83,68,Baja,Abono Hipoteca,1200.21,Vivienda,En riesgo
104,60,H,Superior,ISSEMYN,Informal,4800.83,68,Baja,Recarga Telcel,105.23,Servicios,En riesgo
104,60,H,Superior,ISSEMYN,Informal,4800.83,68,Baja,Abono Coppel,1632.28,Otros,En riesgo
105,24,H,Media Superior,IMSS,Formal,6889.28,41,Baja,Tianguis semanal,630.12,Alimentacion,En riesgo
105,24,H,Media Superior,IMSS,Formal,6889.28,41,Baja,Mantenimiento hogar,1722.32,Vivienda,En riesgo
105,24,H,Media Superior,IMSS,Formal,6889.28,41,Baja,Recibo CFE,285.51,Servicios,En riesgo
105,24,H,Media Superior,IMSS,Formal,6889.28,41,Baja,Cervezas fin de semana,332.58,Ocio,En riesgo
106,53,M,Superior,ISSSTE,Formal,23626.78,6,Media,Despensa Walmart,2037.85,Alimentacion,Finanzas sanas
106,53,M,Superior,ISSSTE,Formal,23626.78,6,Media,Pago de Renta,5906.69,Vivienda,Finanzas sanas
106,53,M,Superior,ISSSTE,Formal,23626.78,6,Media,Carga Gas LP,241.66,Servicios,Finanzas sanas
106,53,M,Superior,ISSSTE,Formal,23626.78,6,Media,Consulta medica,189.92,Salud,Finanzas sanas
107,43,H,Superior,ISSSTE,Formal,20341.83,8,Media,Abarrotes local,1826.61,Alimentacion,Finanzas sanas
107,43,H,Superior,ISSSTE,Formal,20341.83,8,Media,Pago de Renta,5085.46,Vivienda,Finanzas sanas
107,43,H,Superior,ISSSTE,Formal,20341.83,8,Media,Recibo CFE,178.07,Servicios,Finanzas sanas
107,43,H,Superior,ISSSTE,Formal,20341.83,8,Media,Abono Coppel,813.67,Otros,Finanzas sanas
108,75,H,Basica,IMSS,Informal,4105.35,44,Media,Despensa Walmart,400.98,Alimentacion,En riesgo
108,75,H,Basica,IMSS,Informal,4105.35,44,Media,Abono Hipoteca,1026.34,Vivienda,En riesgo
108,75,H,Basica,IMSS,Informal,4105.35,44,Media,Recarga Telcel,326.42,Servicios,En riesgo
108,75,H,Basica,IMSS,Informal,4105.35,44,Media,Pago Elektra,903.18,Otros,En riesgo
109,21,H,Media Superior,IMSS,Formal,8841.51,54,Baja,Tianguis semanal,1028.75,Alimentacion,En riesgo
109,21,H,Media Superior,IMSS,Formal,8841.51,54,Baja,Mantenimiento hogar,2210.38,Vivienda,En riesgo
109,21,H,Media Superior,IMSS,Formal,8841.51,54,Baja,Recarga Telcel,441.82,Servicios,En riesgo
109,21,H,Media Superior,IMSS,Formal,8841.51,54,Baja,Cine,315.23,Ocio,En riesgo
110,46,H,Media Superior,ISSEMYN,Autoempleo,6025.84,24,Alta,Tianguis semanal,554.86,Alimentacion,Finanzas sanas
110,46,H,Media Superior,ISSEMYN,Autoempleo,6025.84,24,Alta,Abono Hipoteca,1506.46,Vivienda,Finanzas sanas
110,46,H,Media Superior,ISSEMYN,Autoempleo,6025.84,24,Alta,Recarga Telcel,242.22,Servicios,Finanzas sanas
110,46,H,Media Superior,ISSEMYN,Autoempleo,6025.84,24,Alta,Abono Coppel,723.1,Otros,Finanzas sanas
111,31,M,Basica,ISSEMYN,Autoempleo,7229.46,26,Media,Abarrotes local,736.45,Alimentacion,Finanzas sanas
111,31,M,Basica,ISSEMYN,Autoempleo,7229.46,26,Media,Pago de Renta,1807.37,Vivienda,Finanzas sanas
111,31,M,Basica,ISSEMYN,Autoempleo,7229.46,26,Media,Pago de Agua,383.42,Servicios,Finanzas sanas
111,31,M,Basica,ISSEMYN,Autoempleo,7229.46,26,Media,Ropa bazar,939.83,Otros,Finanzas sanas
112,67,M,Media Superior,ISSSTE,Formal,6646.69,32,Media,Tianguis semanal,550.98,Alimentacion,En observacion
112,67,M,Media Superior,ISSSTE,Formal,6646.69,32,Media,Mantenimiento hogar,1661.67,Vivienda,En observacion
112,67,M,Media Superior,ISSSTE,Formal,6646.69,32,Media,Recarga Telcel,364.78,Servicios,En observacion
112,67,M,Media Superior,ISSSTE,Formal,6646.69,32,Media,Cine,430.8,Ocio,En observacion
113,68,M,Media Superior,ISSSTE,Formal,9695.87,35,Media,Tianguis semanal,1143.03,Alimentacion,En observacion
113,68,M,Media Superior,ISSSTE,Formal,9695.87,35,Media,Mantenimiento hogar,2423.97,Vivienda,En observacion
113,68,M,Media Superior,ISSSTE,Formal,9695.87,35,Media,Pago de Agua,109.0,Servicios,En observacion
113,68,M,Media Superior,ISSSTE,Formal,9695.87,35,Media,Analisis Laboratorio,334.38,Salud,En observacion
114,41,H,Basica,IMSS,Informal,4711.54,75,Media,Abarrotes local,486.9,Alimentacion,En riesgo
114,41,H,Basica,IMSS,Informal,4711.54,75,Media,Mantenimiento hogar,1177.88,Vivienda,En riesgo
114,41,H,Basica,IMSS,Informal,4711.54,75,Media,Recarga Telcel,399.19,Servicios,En riesgo
114,41,H,Basica,IMSS,Informal,4711.54,75,Media,Cine,144.2,Ocio,En riesgo
115,19,M,Media Superior,IMSS,Formal,10291.97,50,Media,Tianguis semanal,1108.93,Alimentacion,En riesgo
115,19,M,Media Superior,IMSS,Formal,10291.97,50,Media,Mantenimiento hogar,2572.99,Vivienda,En riesgo
115,19,M,Media Superior,IMSS,Formal,10291.97,50,Media,Pago de Agua,422.65,Servicios,En riesgo
115,19,M,Media Superior,IMSS,Formal,10291.97,50,Media,Pasajes Combi/Bus,102.88,Transporte,En riesgo
116,70,M,Media Superior,ISSSTE,Formal,9050.05,50,Media,Abarrotes local,955.31,Alimentacion,En riesgo
116,70,M,Media Superior,ISSSTE,Formal,9050.05,50,Media,Pago de Renta,2262.51,Vivienda,En riesgo
116,70,M,Media Superior,ISSSTE,Formal,9050.05,50,Media,Carga Gas LP,425.77,Servicios,En riesgo
116,70,M,Media Superior,ISSSTE,Formal,9050.05,50,Media,Abono Coppel,2262.51,Otros,En riesgo
117,29,H,Basica,ISSSTE,Formal,7166.68,46,Media,Tianguis semanal,674.35,Alimentacion,En riesgo
117,29,H,Basica,ISSSTE,Formal,7166.68,46,Media,Abono Hipoteca,1791.67,Vivienda,En riesgo
117,29,H,Basica,ISSSTE,Formal,7166.68,46,Media,Recarga Telcel,247.32,Servicios,En riesgo
117,29,H,Basica,ISSSTE,Formal,7166.68,46,Media,Ropa bazar,1648.34,Otros,En riesgo
118,22,H,Basica,Privado,Formal,9141.53,32,Media,Despensa Walmart,889.78,Alimentacion,En observacion
118,22,H,Basica,Privado,Formal,9141.53,32,Media,Pago de Renta,2285.38,Vivienda,En observacion
